level,time_ms,rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,num_games,num_wins,win_rate,lower_bound,upper_bound
9++,200,parallel max,select heuristic,full expand,total plant cost,0.016,213,8,0.03755868544600939,0.02,0.07
9++,200,parallel max,select heuristic,square ratio,no heuristic,0.001,213,21,0.09859154929577464,0.07,0.15
9++,200,parallel max,select heuristic,square ratio,no heuristic,0.004,556,69,0.12410071942446044,0.1,0.15
9++,200,parallel max,select heuristic,square ratio,no heuristic,0.016,213,23,0.107981220657277,0.07,0.16
9++,200,parallel max,select heuristic,square ratio,total plant cost,0.001,213,32,0.15023474178403756,0.11,0.2
9++,200,parallel max,select heuristic,square ratio,total plant cost,0.004,1748,197,0.11270022883295194,0.1,0.13
9++,200,parallel max,select heuristic,square ratio,total plant cost,0.016,213,22,0.10328638497652583,0.07,0.15
9++,200,parallel trees,no heuristic,full expand,no heuristic,0.001,709,0,0.0,0.0,0.01
9++,200,parallel trees,no heuristic,full expand,no heuristic,0.004,1052,4,0.0038022813688212928,0.0,0.01
9++,200,parallel trees,no heuristic,full expand,no heuristic,0.016,709,6,0.00846262341325811,0.0,0.02
9++,200,parallel trees,no heuristic,full expand,no heuristic,0.064,508,4,0.007874015748031496,0.0,0.02
9++,200,parallel trees,no heuristic,full expand,no heuristic,0.256,508,1,0.001968503937007874,0.0,0.01
9++,200,parallel trees,no heuristic,full expand,no heuristic,1.024,508,0,0.0,0.0,0.01
9++,200,parallel trees,no heuristic,full expand,total plant cost,0.001,213,1,0.004694835680751174,0.0,0.03
9++,200,parallel trees,no heuristic,full expand,total plant cost,0.004,556,3,0.00539568345323741,0.0,0.02
9++,200,parallel trees,no heuristic,full expand,total plant cost,0.016,213,2,0.009389671361502348,0.0,0.03
9++,200,parallel trees,no heuristic,square ratio,no heuristic,0.001,213,3,0.014084507042253521,0.0,0.04
9++,200,parallel trees,no heuristic,square ratio,no heuristic,0.004,556,39,0.07014388489208633,0.05,0.09
9++,200,parallel trees,no heuristic,square ratio,no heuristic,0.016,213,17,0.07981220657276995,0.05,0.12
9++,200,parallel trees,no heuristic,square ratio,total plant cost,0.001,213,1,0.004694835680751174,0.0,0.03
9++,200,parallel trees,no heuristic,square ratio,total plant cost,0.004,556,42,0.07553956834532374,0.06,0.1
9++,200,parallel trees,no heuristic,square ratio,total plant cost,0.016,213,19,0.0892018779342723,0.06,0.14
9++,200,parallel trees,select heuristic,full expand,no heuristic,0.001,213,0,0.0,0.0,0.02
9++,200,parallel trees,select heuristic,full expand,no heuristic,0.004,19117,202,0.01056651148192708,0.01,0.01
9++,200,parallel trees,select heuristic,full expand,no heuristic,0.016,213,3,0.014084507042253521,0.0,0.04
9++,200,parallel trees,select heuristic,full expand,total plant cost,0.001,213,1,0.004694835680751174,0.0,0.03
9++,200,parallel trees,select heuristic,full expand,total plant cost,0.004,556,5,0.008992805755395683,0.0,0.02
9++,200,parallel trees,select heuristic,full expand,total plant cost,0.016,213,4,0.018779342723004695,0.01,0.05
9++,200,parallel trees,select heuristic,square ratio,no heuristic,0.001,213,5,0.023474178403755867,0.01,0.05
9++,200,parallel trees,select heuristic,square ratio,no heuristic,0.004,556,110,0.19784172661870503,0.17,0.23
9++,200,parallel trees,select heuristic,square ratio,no heuristic,0.016,213,48,0.22535211267605634,0.17,0.29
9++,200,parallel trees,select heuristic,square ratio,total plant cost,0.001,213,11,0.051643192488262914,0.03,0.09
9++,200,parallel trees,select heuristic,square ratio,total plant cost,0.004,19116,3372,0.17639673571876963,0.17,0.18
9++,200,parallel trees,select heuristic,square ratio,total plant cost,0.016,213,60,0.28169014084507044,0.23,0.35
9++,300,normal,no heuristic,full expand,no heuristic,0.001,709,8,0.011283497884344146,0.01,0.02
9++,300,normal,no heuristic,full expand,no heuristic,0.004,2249,23,0.010226767452200978,0.01,0.02
9++,300,normal,no heuristic,full expand,no heuristic,0.016,708,6,0.00847457627118644,0.0,0.02
9++,300,normal,no heuristic,full expand,no heuristic,0.064,508,3,0.005905511811023622,0.0,0.02
9++,300,normal,no heuristic,full expand,no heuristic,0.256,508,1,0.001968503937007874,0.0,0.01
9++,300,normal,no heuristic,full expand,no heuristic,1.024,508,1,0.001968503937007874,0.0,0.01
9++,300,normal,no heuristic,full expand,total plant cost,0.001,213,1,0.004694835680751174,0.0,0.03
9++,300,normal,no heuristic,full expand,total plant cost,0.004,1753,34,0.01939532230462065,0.01,0.03
9++,300,normal,no heuristic,full expand,total plant cost,0.016,212,2,0.009433962264150943,0.0,0.03
9++,300,normal,no heuristic,square ratio,no heuristic,0.001,213,4,0.018779342723004695,0.01,0.05
9++,300,normal,no heuristic,square ratio,no heuristic,0.004,213,1,0.004694835680751174,0.0,0.03
9++,300,normal,no heuristic,square ratio,no heuristic,0.016,212,0,0.0,0.0,0.02
9++,300,normal,no heuristic,square ratio,total plant cost,0.001,213,8,0.03755868544600939,0.02,0.07
9++,300,normal,no heuristic,square ratio,total plant cost,0.004,213,7,0.03286384976525822,0.02,0.07
9++,300,normal,no heuristic,square ratio,total plant cost,0.016,212,1,0.0047169811320754715,0.0,0.03
9++,300,normal,select heuristic,full expand,no heuristic,0.001,213,3,0.014084507042253521,0.0,0.04
9++,300,normal,select heuristic,full expand,no heuristic,0.004,213,9,0.04225352112676056,0.02,0.08
9++,300,normal,select heuristic,full expand,no heuristic,0.016,212,5,0.02358490566037736,0.01,0.05
9++,300,normal,select heuristic,full expand,total plant cost,0.001,213,17,0.07981220657276995,0.05,0.12
9++,300,normal,select heuristic,full expand,total plant cost,0.004,213,25,0.11737089201877934,0.08,0.17
9++,300,normal,select heuristic,full expand,total plant cost,0.016,212,22,0.10377358490566038,0.07,0.15
9++,300,normal,select heuristic,square ratio,no heuristic,0.001,213,7,0.03286384976525822,0.02,0.07
9++,300,normal,select heuristic,square ratio,no heuristic,0.004,213,7,0.03286384976525822,0.02,0.07
9++,300,normal,select heuristic,square ratio,no heuristic,0.016,212,7,0.0330188679245283,0.02,0.07
9++,300,normal,select heuristic,square ratio,total plant cost,0.001,213,31,0.14553990610328638,0.1,0.2
9++,300,normal,select heuristic,square ratio,total plant cost,0.004,213,27,0.1267605633802817,0.09,0.18
9++,300,normal,select heuristic,square ratio,total plant cost,0.016,212,21,0.09905660377358491,0.07,0.15
9++,300,parallel max,no heuristic,full expand,no heuristic,0.001,709,31,0.04372355430183357,0.03,0.06
9++,300,parallel max,no heuristic,full expand,no heuristic,0.004,1052,82,0.0779467680608365,0.06,0.1
9++,300,parallel max,no heuristic,full expand,no heuristic,0.016,708,35,0.04943502824858757,0.04,0.07
9++,300,parallel max,no heuristic,full expand,no heuristic,0.064,508,15,0.02952755905511811,0.02,0.05
9++,300,parallel max,no heuristic,full expand,no heuristic,0.256,508,7,0.013779527559055118,0.01,0.03
9++,300,parallel max,no heuristic,full expand,no heuristic,1.024,508,8,0.015748031496062992,0.01,0.03
9++,300,parallel max,no heuristic,full expand,total plant cost,0.001,213,13,0.06103286384976526,0.04,0.1
9++,300,parallel max,no heuristic,full expand,total plant cost,0.004,556,36,0.06474820143884892,0.05,0.09
9++,300,parallel max,no heuristic,full expand,total plant cost,0.016,212,21,0.09905660377358491,0.07,0.15
9++,300,parallel max,no heuristic,square ratio,no heuristic,0.001,213,30,0.14084507042253522,0.1,0.19
9++,300,parallel max,no heuristic,square ratio,no heuristic,0.004,556,73,0.13129496402877697,0.11,0.16
9++,300,parallel max,no heuristic,square ratio,no heuristic,0.016,212,30,0.14150943396226415,0.1,0.19
9++,300,parallel max,no heuristic,square ratio,total plant cost,0.001,213,27,0.1267605633802817,0.09,0.18
9++,300,parallel max,no heuristic,square ratio,total plant cost,0.004,556,72,0.12949640287769784,0.1,0.16
9++,300,parallel max,no heuristic,square ratio,total plant cost,0.016,212,36,0.16981132075471697,0.13,0.23
9++,300,parallel max,select heuristic,full expand,no heuristic,0.001,213,26,0.12206572769953052,0.08,0.17
9++,300,parallel max,select heuristic,full expand,no heuristic,0.004,556,52,0.09352517985611511,0.07,0.12
9++,300,parallel max,select heuristic,full expand,no heuristic,0.016,212,22,0.10377358490566038,0.07,0.15
9++,300,parallel max,select heuristic,full expand,total plant cost,0.001,213,13,0.06103286384976526,0.04,0.1
9++,300,parallel max,select heuristic,full expand,total plant cost,0.004,1748,188,0.10755148741418764,0.09,0.12
9++,300,parallel max,select heuristic,full expand,total plant cost,0.016,212,21,0.09905660377358491,0.07,0.15
9++,300,parallel max,select heuristic,square ratio,no heuristic,0.001,213,52,0.24413145539906103,0.19,0.31
9++,300,parallel max,select heuristic,square ratio,no heuristic,0.004,556,132,0.23741007194244604,0.2,0.27
9++,300,parallel max,select heuristic,square ratio,no heuristic,0.016,212,40,0.18867924528301888,0.14,0.25
9++,300,parallel max,select heuristic,square ratio,total plant cost,0.001,213,41,0.19248826291079812,0.15,0.25
9++,300,parallel max,select heuristic,square ratio,total plant cost,0.004,1748,347,0.19851258581235698,0.18,0.22
9++,300,parallel max,select heuristic,square ratio,total plant cost,0.016,212,38,0.1792452830188679,0.13,0.24
9++,300,parallel trees,no heuristic,full expand,no heuristic,0.001,709,8,0.011283497884344146,0.01,0.02
9++,300,parallel trees,no heuristic,full expand,no heuristic,0.004,1052,25,0.02376425855513308,0.02,0.03
9++,300,parallel trees,no heuristic,full expand,no heuristic,0.016,708,15,0.0211864406779661,0.01,0.03
9++,300,parallel trees,no heuristic,full expand,no heuristic,0.064,508,5,0.00984251968503937,0.0,0.02
9++,300,parallel trees,no heuristic,full expand,no heuristic,0.256,508,8,0.015748031496062992,0.01,0.03
9++,300,parallel trees,no heuristic,full expand,no heuristic,1.024,508,0,0.0,0.0,0.01
9++,300,parallel trees,no heuristic,full expand,total plant cost,0.001,213,3,0.014084507042253521,0.0,0.04
9++,300,parallel trees,no heuristic,full expand,total plant cost,0.004,556,12,0.02158273381294964,0.01,0.04
9++,300,parallel trees,no heuristic,full expand,total plant cost,0.016,212,3,0.014150943396226415,0.0,0.04
9++,300,parallel trees,no heuristic,square ratio,no heuristic,0.001,213,11,0.051643192488262914,0.03,0.09
9++,300,parallel trees,no heuristic,square ratio,no heuristic,0.004,555,126,0.22702702702702704,0.19,0.26
9++,300,parallel trees,no heuristic,square ratio,no heuristic,0.016,212,40,0.18867924528301888,0.14,0.25
9++,300,parallel trees,no heuristic,square ratio,total plant cost,0.001,213,17,0.07981220657276995,0.05,0.12
9++,300,parallel trees,no heuristic,square ratio,total plant cost,0.004,555,131,0.23603603603603604,0.2,0.27
9++,300,parallel trees,no heuristic,square ratio,total plant cost,0.016,212,47,0.22169811320754718,0.17,0.28
9++,300,parallel trees,select heuristic,full expand,no heuristic,0.001,213,2,0.009389671361502348,0.0,0.03
9++,300,parallel trees,select heuristic,full expand,no heuristic,0.004,19116,784,0.04101276417660599,0.04,0.04
9++,300,parallel trees,select heuristic,full expand,no heuristic,0.016,212,4,0.018867924528301886,0.01,0.05
9++,300,parallel trees,select heuristic,full expand,total plant cost,0.001,213,1,0.004694835680751174,0.0,0.03
9++,300,parallel trees,select heuristic,full expand,total plant cost,0.004,555,24,0.043243243243243246,0.03,0.06
9++,300,parallel trees,select heuristic,full expand,total plant cost,0.016,212,4,0.018867924528301886,0.01,0.05
9++,300,parallel trees,select heuristic,square ratio,no heuristic,0.001,213,33,0.15492957746478872,0.11,0.21
9++,300,parallel trees,select heuristic,square ratio,no heuristic,0.004,555,230,0.4144144144144144,0.37,0.46
9++,300,parallel trees,select heuristic,square ratio,no heuristic,0.016,212,95,0.4481132075471698,0.38,0.52
9++,300,parallel trees,select heuristic,square ratio,total plant cost,0.001,213,40,0.18779342723004694,0.14,0.25
9++,300,parallel trees,select heuristic,square ratio,total plant cost,0.004,19115,8107,0.42411718545644783,0.42,0.43
9++,300,parallel trees,select heuristic,square ratio,total plant cost,0.016,212,85,0.4009433962264151,0.34,0.47
9++,400,normal,no heuristic,full expand,no heuristic,0.0005,617,9,0.014586709886547812,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.001,1325,24,0.018113207547169812,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0015,617,12,0.019448946515397084,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.002,629,18,0.028616852146263912,0.02,0.04
9++,400,normal,no heuristic,full expand,no heuristic,0.0025,617,12,0.019448946515397084,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.003,617,14,0.022690437601296597,0.01,0.04
9++,400,normal,no heuristic,full expand,no heuristic,0.0035,617,10,0.01620745542949757,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.004,2865,62,0.021640488656195462,0.02,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0045,617,21,0.03403565640194489,0.02,0.05
9++,400,normal,no heuristic,full expand,no heuristic,0.005,617,10,0.01620745542949757,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0055,617,8,0.012965964343598054,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.006,617,12,0.019448946515397084,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0065,617,8,0.012965964343598054,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.007,617,11,0.017828200972447326,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.008,629,8,0.012718600953895072,0.01,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.0085,617,5,0.008103727714748784,0.0,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.009,617,13,0.02106969205834684,0.01,0.04
9++,400,normal,no heuristic,full expand,no heuristic,0.0095,617,9,0.014586709886547812,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.01,617,11,0.017828200972447326,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0105,617,14,0.022690437601296597,0.01,0.04
9++,400,normal,no heuristic,full expand,no heuristic,0.011,617,8,0.012965964343598054,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0115,617,5,0.008103727714748784,0.0,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.012,617,10,0.01620745542949757,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0125,617,13,0.02106969205834684,0.01,0.04
9++,400,normal,no heuristic,full expand,no heuristic,0.013,617,11,0.017828200972447326,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0135,617,7,0.011345218800648298,0.01,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.014,617,7,0.011345218800648298,0.01,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.0145,617,6,0.009724473257698542,0.0,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.015,617,12,0.019448946515397084,0.01,0.03
9++,400,normal,no heuristic,full expand,no heuristic,0.0155,617,7,0.011345218800648298,0.01,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.016,1325,16,0.012075471698113207,0.01,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.064,508,4,0.007874015748031496,0.0,0.02
9++,400,normal,no heuristic,full expand,no heuristic,0.256,508,1,0.001968503937007874,0.0,0.01
9++,400,normal,no heuristic,full expand,no heuristic,1.024,508,0,0.0,0.0,0.01
9++,400,normal,no heuristic,full expand,total plant cost,0.001,212,8,0.03773584905660377,0.02,0.07
9++,400,normal,no heuristic,full expand,total plant cost,0.004,1752,57,0.032534246575342464,0.03,0.04
9++,400,normal,no heuristic,full expand,total plant cost,0.016,212,3,0.014150943396226415,0.0,0.04
9++,400,normal,no heuristic,square ratio,no heuristic,0.001,212,3,0.014150943396226415,0.0,0.04
9++,400,normal,no heuristic,square ratio,no heuristic,0.004,212,3,0.014150943396226415,0.0,0.04
9++,400,normal,no heuristic,square ratio,no heuristic,0.016,212,3,0.014150943396226415,0.0,0.04
9++,400,normal,no heuristic,square ratio,total plant cost,0.001,212,6,0.02830188679245283,0.01,0.06
9++,400,normal,no heuristic,square ratio,total plant cost,0.004,212,7,0.0330188679245283,0.02,0.07
9++,400,normal,no heuristic,square ratio,total plant cost,0.016,211,2,0.009478672985781991,0.0,0.03
9++,400,normal,select heuristic,full expand,no heuristic,0.001,212,13,0.06132075471698113,0.04,0.1
9++,400,normal,select heuristic,full expand,no heuristic,0.004,212,11,0.05188679245283019,0.03,0.09
9++,400,normal,select heuristic,full expand,no heuristic,0.016,211,5,0.023696682464454975,0.01,0.05
9++,400,normal,select heuristic,full expand,total plant cost,0.001,212,25,0.1179245283018868,0.08,0.17
9++,400,normal,select heuristic,full expand,total plant cost,0.004,212,31,0.14622641509433962,0.1,0.2
9++,400,normal,select heuristic,full expand,total plant cost,0.016,211,22,0.10426540284360189,0.07,0.15
9++,400,normal,select heuristic,square ratio,no heuristic,0.001,212,11,0.05188679245283019,0.03,0.09
9++,400,normal,select heuristic,square ratio,no heuristic,0.004,212,5,0.02358490566037736,0.01,0.05
9++,400,normal,select heuristic,square ratio,no heuristic,0.016,211,2,0.009478672985781991,0.0,0.03
9++,400,normal,select heuristic,square ratio,total plant cost,0.001,212,30,0.14150943396226415,0.1,0.19
9++,400,normal,select heuristic,square ratio,total plant cost,0.004,212,33,0.15566037735849056,0.11,0.21
9++,400,normal,select heuristic,square ratio,total plant cost,0.016,211,26,0.12322274881516587,0.09,0.17
9++,400,parallel max,no heuristic,full expand,no heuristic,0.001,708,103,0.14548022598870056,0.12,0.17
9++,400,parallel max,no heuristic,full expand,no heuristic,0.004,1051,165,0.15699333967649856,0.14,0.18
9++,400,parallel max,no heuristic,full expand,no heuristic,0.016,707,107,0.15134370579915135,0.13,0.18
9++,400,parallel max,no heuristic,full expand,no heuristic,0.064,508,35,0.0688976377952756,0.05,0.09
9++,400,parallel max,no heuristic,full expand,no heuristic,0.256,508,31,0.0610236220472441,0.04,0.09
9++,400,parallel max,no heuristic,full expand,no heuristic,1.024,507,9,0.01775147928994083,0.01,0.03
9++,400,parallel max,no heuristic,full expand,total plant cost,0.001,212,27,0.12735849056603774,0.09,0.18
9++,400,parallel max,no heuristic,full expand,total plant cost,0.004,555,76,0.13693693693693693,0.11,0.17
9++,400,parallel max,no heuristic,full expand,total plant cost,0.016,211,24,0.11374407582938388,0.08,0.16
9++,400,parallel max,no heuristic,square ratio,no heuristic,0.001,212,37,0.17452830188679244,0.13,0.23
9++,400,parallel max,no heuristic,square ratio,no heuristic,0.004,555,139,0.25045045045045045,0.22,0.29
9++,400,parallel max,no heuristic,square ratio,no heuristic,0.016,211,31,0.14691943127962084,0.11,0.2
9++,400,parallel max,no heuristic,square ratio,total plant cost,0.001,212,40,0.18867924528301888,0.14,0.25
9++,400,parallel max,no heuristic,square ratio,total plant cost,0.004,555,144,0.2594594594594595,0.22,0.3
9++,400,parallel max,no heuristic,square ratio,total plant cost,0.016,211,33,0.15639810426540285,0.11,0.21
9++,400,parallel max,select heuristic,full expand,no heuristic,0.001,212,37,0.17452830188679244,0.13,0.23
9++,400,parallel max,select heuristic,full expand,no heuristic,0.004,555,107,0.1927927927927928,0.16,0.23
9++,400,parallel max,select heuristic,full expand,no heuristic,0.016,211,40,0.1895734597156398,0.14,0.25
9++,400,parallel max,select heuristic,full expand,total plant cost,0.001,212,38,0.1792452830188679,0.13,0.24
9++,400,parallel max,select heuristic,full expand,total plant cost,0.004,1747,321,0.1837435603892387,0.17,0.2
9++,400,parallel max,select heuristic,full expand,total plant cost,0.016,211,38,0.18009478672985782,0.13,0.24
9++,400,parallel max,select heuristic,square ratio,no heuristic,0.001,212,53,0.25,0.2,0.31
9++,400,parallel max,select heuristic,square ratio,no heuristic,0.004,555,168,0.3027027027027027,0.27,0.34
9++,400,parallel max,select heuristic,square ratio,no heuristic,0.016,211,50,0.23696682464454977,0.18,0.3
9++,400,parallel max,select heuristic,square ratio,total plant cost,0.001,212,60,0.2830188679245283,0.23,0.35
9++,400,parallel max,select heuristic,square ratio,total plant cost,0.004,1747,487,0.27876359473382945,0.26,0.3
9++,400,parallel max,select heuristic,square ratio,total plant cost,0.016,211,63,0.2985781990521327,0.24,0.36
9++,400,parallel trees,no heuristic,full expand,no heuristic,0.001,708,26,0.03672316384180791,0.03,0.05
9++,400,parallel trees,no heuristic,full expand,no heuristic,0.004,1051,54,0.05137963843958135,0.04,0.07
9++,400,parallel trees,no heuristic,full expand,no heuristic,0.016,707,20,0.028288543140028287,0.02,0.04
9++,400,parallel trees,no heuristic,full expand,no heuristic,0.064,508,11,0.021653543307086614,0.01,0.04
9++,400,parallel trees,no heuristic,full expand,no heuristic,0.256,508,7,0.013779527559055118,0.01,0.03
9++,400,parallel trees,no heuristic,full expand,no heuristic,1.024,507,1,0.0019723865877712033,0.0,0.01
9++,400,parallel trees,no heuristic,full expand,total plant cost,0.001,212,4,0.018867924528301886,0.01,0.05
9++,400,parallel trees,no heuristic,full expand,total plant cost,0.004,555,29,0.05225225225225225,0.04,0.07
9++,400,parallel trees,no heuristic,full expand,total plant cost,0.016,211,6,0.02843601895734597,0.01,0.06
9++,400,parallel trees,no heuristic,square ratio,no heuristic,0.001,212,32,0.1509433962264151,0.11,0.21
9++,400,parallel trees,no heuristic,square ratio,no heuristic,0.004,555,171,0.3081081081081081,0.27,0.35
9++,400,parallel trees,no heuristic,square ratio,no heuristic,0.016,211,51,0.24170616113744076,0.19,0.3
9++,400,parallel trees,no heuristic,square ratio,total plant cost,0.001,212,35,0.1650943396226415,0.12,0.22
9++,400,parallel trees,no heuristic,square ratio,total plant cost,0.004,555,180,0.32432432432432434,0.29,0.36
9++,400,parallel trees,no heuristic,square ratio,total plant cost,0.016,211,44,0.20853080568720378,0.16,0.27
9++,400,parallel trees,select heuristic,full expand,no heuristic,0.001,212,15,0.07075471698113207,0.04,0.11
9++,400,parallel trees,select heuristic,full expand,no heuristic,0.004,555,43,0.07747747747747748,0.06,0.1
9++,400,parallel trees,select heuristic,full expand,no heuristic,0.016,211,15,0.07109004739336493,0.04,0.11
9++,400,parallel trees,select heuristic,full expand,total plant cost,0.001,212,8,0.03773584905660377,0.02,0.07
9++,400,parallel trees,select heuristic,full expand,total plant cost,0.004,555,61,0.10990990990990991,0.09,0.14
9++,400,parallel trees,select heuristic,full expand,total plant cost,0.016,211,21,0.0995260663507109,0.07,0.15
9++,400,parallel trees,select heuristic,square ratio,no heuristic,0.001,212,72,0.33962264150943394,0.28,0.41
9++,400,parallel trees,select heuristic,square ratio,no heuristic,0.004,555,287,0.5171171171171172,0.48,0.56
9++,400,parallel trees,select heuristic,square ratio,no heuristic,0.016,211,122,0.5781990521327014,0.51,0.64
9++,400,parallel trees,select heuristic,square ratio,total plant cost,0.001,212,64,0.3018867924528302,0.24,0.37
9++,400,parallel trees,select heuristic,square ratio,total plant cost,0.004,555,299,0.5387387387387388,0.5,0.58
9++,400,parallel trees,select heuristic,square ratio,total plant cost,0.016,211,121,0.5734597156398105,0.51,0.64
9++,500,normal,no heuristic,full expand,no heuristic,0.001,507,9,0.01775147928994083,0.01,0.03
9++,500,normal,no heuristic,full expand,no heuristic,0.004,2047,60,0.029311187103077674,0.02,0.04
9++,500,normal,no heuristic,full expand,no heuristic,0.016,506,11,0.021739130434782608,0.01,0.04
9++,500,normal,no heuristic,full expand,no heuristic,0.064,506,2,0.003952569169960474,0.0,0.01
9++,500,normal,no heuristic,full expand,no heuristic,0.256,506,0,0.0,0.0,0.01
9++,500,normal,no heuristic,full expand,no heuristic,1.024,505,0,0.0,0.0,0.01
9++,500,normal,no heuristic,full expand,total plant cost,0.004,1552,86,0.055412371134020616,0.05,0.07
9++,500,parallel max,no heuristic,full expand,no heuristic,0.001,507,94,0.1854043392504931,0.15,0.22
9++,500,parallel max,no heuristic,full expand,no heuristic,0.004,850,190,0.2235294117647059,0.2,0.25
9++,500,parallel max,no heuristic,full expand,no heuristic,0.016,506,92,0.18181818181818182,0.15,0.22
9++,500,parallel max,no heuristic,full expand,no heuristic,0.064,506,71,0.14031620553359683,0.11,0.17
9++,500,parallel max,no heuristic,full expand,no heuristic,0.256,505,35,0.06930693069306931,0.05,0.09
9++,500,parallel max,no heuristic,full expand,no heuristic,1.024,505,22,0.04356435643564356,0.03,0.07
9++,500,parallel max,no heuristic,full expand,total plant cost,0.004,355,76,0.2140845070422535,0.17,0.26
9++,500,parallel max,no heuristic,square ratio,no heuristic,0.004,355,96,0.2704225352112676,0.23,0.32
9++,500,parallel max,no heuristic,square ratio,total plant cost,0.004,355,96,0.2704225352112676,0.23,0.32
9++,500,parallel max,select heuristic,full expand,no heuristic,0.004,355,100,0.28169014084507044,0.24,0.33
9++,500,parallel max,select heuristic,full expand,total plant cost,0.004,1547,418,0.27020038784744665,0.25,0.29
9++,500,parallel max,select heuristic,square ratio,no heuristic,0.004,355,120,0.3380281690140845,0.29,0.39
9++,500,parallel max,select heuristic,square ratio,total plant cost,0.004,1547,544,0.3516483516483517,0.33,0.38
9++,500,parallel trees,no heuristic,full expand,no heuristic,0.001,507,44,0.08678500986193294,0.07,0.11
9++,500,parallel trees,no heuristic,full expand,no heuristic,0.004,850,100,0.11764705882352941,0.1,0.14
9++,500,parallel trees,no heuristic,full expand,no heuristic,0.016,506,48,0.09486166007905138,0.07,0.12
9++,500,parallel trees,no heuristic,full expand,no heuristic,0.064,506,23,0.045454545454545456,0.03,0.07
9++,500,parallel trees,no heuristic,full expand,no heuristic,0.256,505,15,0.0297029702970297,0.02,0.05
9++,500,parallel trees,no heuristic,full expand,no heuristic,1.024,505,0,0.0,0.0,0.01
9++,500,parallel trees,no heuristic,full expand,total plant cost,0.004,355,42,0.11830985915492957,0.09,0.16
9++,500,parallel trees,no heuristic,square ratio,no heuristic,0.004,355,161,0.4535211267605634,0.4,0.51
9++,500,parallel trees,no heuristic,square ratio,total plant cost,0.004,355,162,0.4563380281690141,0.41,0.51
9++,500,parallel trees,select heuristic,full expand,no heuristic,0.004,2075,388,0.1869879518072289,0.17,0.2
9++,500,parallel trees,select heuristic,full expand,total plant cost,0.004,355,62,0.17464788732394365,0.14,0.22
9++,500,parallel trees,select heuristic,square ratio,no heuristic,0.004,355,222,0.6253521126760564,0.57,0.67
9++,500,parallel trees,select heuristic,square ratio,total plant cost,0.004,2062,1234,0.5984481086323957,0.58,0.62
9++,600,normal,no heuristic,full expand,no heuristic,0.001,505,12,0.023762376237623763,0.01,0.04
9++,600,normal,no heuristic,full expand,no heuristic,0.004,2045,97,0.04743276283618582,0.04,0.06
9++,600,normal,no heuristic,full expand,no heuristic,0.016,505,8,0.015841584158415842,0.01,0.03
9++,600,normal,no heuristic,full expand,no heuristic,0.064,505,7,0.013861386138613862,0.01,0.03
9++,600,normal,no heuristic,full expand,no heuristic,0.256,505,3,0.005940594059405941,0.0,0.02
9++,600,normal,no heuristic,full expand,no heuristic,1.024,505,0,0.0,0.0,0.01
9++,600,normal,no heuristic,full expand,total plant cost,0.004,1552,88,0.05670103092783505,0.05,0.07
9++,600,parallel max,no heuristic,full expand,no heuristic,0.001,505,131,0.2594059405940594,0.22,0.3
9++,600,parallel max,no heuristic,full expand,no heuristic,0.004,848,228,0.2688679245283019,0.24,0.3
9++,600,parallel max,no heuristic,full expand,no heuristic,0.016,505,131,0.2594059405940594,0.22,0.3
9++,600,parallel max,no heuristic,full expand,no heuristic,0.064,505,83,0.16435643564356436,0.13,0.2
9++,600,parallel max,no heuristic,full expand,no heuristic,0.256,505,52,0.10297029702970296,0.08,0.13
9++,600,parallel max,no heuristic,full expand,no heuristic,1.024,505,20,0.039603960396039604,0.03,0.06
9++,600,parallel max,no heuristic,full expand,total plant cost,0.004,355,100,0.28169014084507044,0.24,0.33
9++,600,parallel max,no heuristic,square ratio,no heuristic,0.004,355,102,0.28732394366197184,0.24,0.34
9++,600,parallel max,no heuristic,square ratio,total plant cost,0.004,355,128,0.36056338028169016,0.31,0.41
